URL_fiche;Nom_Place;Coordonnees;Adresse_Complete;Type_Place;Note_Avis;Services
https://park4night.com/fr/place/367860;(29200) Brest - 33 Rue Saint-Exupéry;48.3869, -4.5035;33 Rue Saint-Exupéry, 29200 Brest,,  France;#367860 - PARKING JOUR ET NUIT;2.75/5;
https://park4night.com/fr/place/486304;(29160) Crozon - 37 D55A;48.2860, -4.5066;37 D55A, 29160 Crozon,,  France;#486304 - SERVICES D'APPOINT;3/5;Eau potable
https://park4night.com/fr/place/169084;(29200) Station Total;48.4105, -4.5154;Boulevard de l'Europe, 29200 Brest,,  France;#169084 - SERVICES D'APPOINT;Non trouvé / Non noté;Station GPL
https://park4night.com/fr/place/306519;(29200) Brest - 12 Rue Quartier Maître Bondon;48.3851, -4.4981;12 Rue Quartier Maître Bondon, 29200 Brest,,  France;#306519 - PARKING JOUR ET NUIT;1/5;Piscine
https://park4night.com/fr/place/429466;(29840) Porspoder - 36 Hent Mazou;48.4905, -4.7746;36 Hent Mazou, 29840 Porspoder,,  France;#429466 - ACCUEIL ENTRE PARTICULIERS;4.86/5;Animaux autorisés, Eau potable, Poubelle, Toilettes, Boulangerie, Électricité (accès possible), Monuments à visiter, Windsurf/kitesurf (Spots de), Pistes/balades de VTT, Départ de randonnées, Canoë/kayak (Base de), Coins de pêche, Pêche à pied, Baignade possible, Belle balade à moto, Point de vue, Aire de jeux
https://park4night.com/fr/place/482476;(29200) Brest - 4 Rue de Châtellier;48.4085, -4.5100;4 Rue de Châtellier, 29200 Brest,,  France;#482476 - PARKING JOUR ET NUIT;Non trouvé / Non noté;
https://park4night.com/fr/place/468757;(29200) Brest - 4 Cité Suffren;48.3928, -4.4983;4 Cité Suffren, 29200 Brest,,  France;#468757 - PARKING JOUR ET NUIT;3.8/5;Internet 3G/4G, Monuments à visiter
https://park4night.com/fr/place/451823;(29200) Brest - 9 Boulevard des Français Libres;48.3850, -4.4944;9 Boulevard des Français Libres, 29200 Brest,,  France;#451823 - SERVICES D'APPOINT;Non trouvé / Non noté;Toilettes
https://park4night.com/fr/place/54911;(29160) Gwel Kaer campsite - Le Fret;48.2817, -4.5014;38 Rue de Pen an Ero, 29160 Lanvéoc,,  France;#54911 - CAMPING;4.71/5;Animaux autorisés, Eau potable, Eaux noires, Poubelle, Toilettes, Douches (accès possible), Boulangerie, Électricité (accès possible), Laverie, Internet 3G/4G, Départ de randonnées, Canoë/kayak (Base de), Pêche à pied, Baignade possible, Point de vue
https://park4night.com/fr/place/603804;(29200) Brest - 185 Rue Robert Laot;48.4129, -4.5106;185 Rue Robert Laot, 29200 Brest,,  France;#603804 - ACCUEIL ENTRE PARTICULIERS;4.82/5;Animaux autorisés, Poubelle, Électricité (accès possible), Monuments à visiter, Pistes/balades de VTT, Belle balade à moto
https://park4night.com/fr/place/621997;(29200) Brest - Cours Dajot;48.3828, -4.4896;Cours Dajot, 29200 Brest,,  France;#621997 - SERVICES D'APPOINT;Non trouvé / Non noté;Eau potable, Monuments à visiter, Point de vue, Aire de jeux
https://park4night.com/fr/place/28697;(29200) Brest - Rampe d'Accès au Port;48.3822, -4.4893;Rampe d'Accès au Port, 29200 Brest,,  France;#28697 - PARKING JOUR ET NUIT;3.24/5;Toilettes, Monuments à visiter
https://park4night.com/fr/place/380812;(29200) Brest - 22 Rue de Denver;48.3838, -4.4872;22 Rue de Denver, 29200 Brest,,  France;#380812 - PARKING JOUR ET NUIT;4.47/5;
https://park4night.com/fr/place/166105;(29820) Bohars - 21 Rue Prosper Salaün;48.4285, -4.5163;21 Rue Prosper Salaün, 29820 Bohars,,  France;#166105 - PARKING JOUR ET NUIT;4/5;Poubelle, Boulangerie, Internet 3G/4G
