URL_fiche;Nom_Place;Coordonnees;Adresse_Complete;Type_Place;Note_Avis;Services
https://park4night.com/fr/place/86874;(29460) Camping Le Roz;48.3218, -4.3189;32 Route de l'Anse du Roz, 29460 Logonna-Daoulas,,  France;#86874 - CAMPING;4.55/5;Animaux autorisés, Eau potable, Eaux noires, Eaux usées, Poubelle, Électricité (accès possible), Laverie, Windsurf/kitesurf (Spots de), Départ de randonnées, Canoë/kayak (Base de), Coins de pêche, Pêche à pied, Baignade possible, Point de vue, Aire de jeux
https://park4night.com/fr/place/241581;(29410) Plounéour-Ménez - D785;48.4650, -3.8764;D785, 29410 Plounéour-Ménez,,  France;#241581 - PARKING JOUR ET NUIT;2/5;Monuments à visiter, Départ de randonnées, Point de vue
https://park4night.com/fr/place/329992;(29460) Logonna-Daoulas - 12 Route du Yelen;48.3215, -4.3227;12 Route du Yelen, 29460 Logonna-Daoulas,,  France;#329992 - PARKING CC SANS SERVICES;4.64/5;Windsurf/kitesurf (Spots de), Pistes/balades de VTT, Départ de randonnées, Canoë/kayak (Base de), Coins de pêche, Pêche à pied, Baignade possible, Point de vue
https://park4night.com/fr/place/294399;(29470) Plougastel-Daoulas -;48.3763, -4.3822;, 29470 Plougastel-Daoulas,,  France;#294399 - PARKING JOUR ET NUIT;4.71/5;Poubelle, Internet 3G/4G
https://park4night.com/fr/place/494462;(29590) Domaine du Seillou;48.2864, -4.2417;Le Seillou, 29590 Rosnoën,,  France;#494462 - CAMPING;3.92/5;Animaux autorisés, Eau potable, Poubelle, Toilettes, Douches (accès possible), Électricité (accès possible), Monuments à visiter, Départ de randonnées, Canoë/kayak (Base de), Pêche à pied, Baignade possible, Point de vue
https://park4night.com/fr/place/21219;(29560) Landévennec - 117 Port Maria;48.2950, -4.2691;117 Port Maria, 29560 Landévennec,,  France;#21219 - PARKING JOUR ET NUIT;3.71/5;Animaux autorisés, Monuments à visiter, Départ de randonnées, Canoë/kayak (Base de), Coins de pêche, Pêche à pied, Point de vue
https://park4night.com/fr/place/39673;(29560) Camping du Pal;48.2926, -4.2650;168-170 Le Pal, 29560 Landévennec,,  France;#39673 - CAMPING;3.94/5;Animaux autorisés, Eau potable, Poubelle, Toilettes, Douches (accès possible), Électricité (accès possible), Internet 3G/4G, Départ de randonnées, Coins de pêche, Pêche à pied, Baignade possible
https://park4night.com/fr/place/120424;(29560) Landévennec - 3 Rue Saint-Guénolé;48.2931, -4.2680;3 Rue Saint-Guénolé, 29560 Landévennec,,  France;#120424 - PARKING JOUR ET NUIT;4.42/5;Animaux autorisés, Poubelle, Toilettes, Internet 3G/4G, Monuments à visiter, Coins de pêche
https://park4night.com/fr/place/5744;(29690) Botmeur - Unnamed Road;48.3638, -3.9044;Unnamed Road, 29690 Botmeur,,  France;#5744 - PARKING JOUR ET NUIT;4.11/5;Départ de randonnées, Coins de pêche
https://park4night.com/fr/place/87096;(29590) Rosnoën - 7 Le Seillou;48.2856, -4.2456;7 Le Seillou, 29590 Rosnoën,,  France;#87096 - PARKING JOUR ET NUIT;3.84/5;
https://park4night.com/fr/place/179781;(29490) Guipavas - 85 Rue Anne de Bretagne;48.4370, -4.4087;85 Rue Anne de Bretagne, 29490 Guipavas,,  France;#179781 - AIRE DE SERVICES SANS STAT.;4.43/5;Animaux autorisés, Eau potable, Eaux noires, Eaux usées, Laverie, Lavage pour camping-car, Internet 3G/4G
https://park4night.com/fr/place/80841;(29480) Le Relecq-Kerhuon - 16 Route de Pen an Toul;48.3932, -4.3971;16 Route de Pen an Toul, 29480 Le Relecq-Kerhuon,,  France;#80841 - PARKING JOUR ET NUIT;3.62/5;Animaux autorisés, Poubelle, Départ de randonnées, Coins de pêche, Pêche à pied, Baignade possible, Point de vue
https://park4night.com/fr/place/16969;(29560) Landévennec - 165 Le Pal;48.2902, -4.2651;165 Le Pal, 29560 Landévennec,,  France;#16969 - SERVICES D'APPOINT;3.68/5;Eau potable, Départ de randonnées, Coins de pêche, Pêche à pied, Baignade possible
https://park4night.com/fr/place/609939;(29560) Landévennec - 260 Gorreker;48.2897, -4.2705;260 Gorreker, 29560 Landévennec,,  France;#609939 - PARKING JOUR ET NUIT;3.67/5;
https://park4night.com/fr/place/56274;(29470) Plougastel-Daoulas - N2165;48.3836, -4.3960;N2165, 29470 Plougastel-Daoulas,,  France;#56274 - PARKING JOUR ET NUIT;3.6/5;Animaux autorisés, Poubelle, Toilettes, Pistes/balades de VTT, Départ de randonnées, Point de vue
https://park4night.com/fr/place/409616;(29480) Le Relecq-Kerhuon - 84 Boulevard Léopold Maissin;48.3915, -4.4033;84 Boulevard Léopold Maissin, 29480 Le Relecq-Kerhuon,,  France;#409616 - PARKING JOUR ET NUIT;2/5;Animaux autorisés, Poubelle, Toilettes, Départ de randonnées, Pêche à pied, Point de vue
https://park4night.com/fr/place/61892;(29590) Lopérec - 20 Rue de l'École;48.2754, -4.0511;20 Rue de l'École, 29590 Lopérec,,  France;#61892 - AIRE CC STAT. GRATUIT;4.73/5;Eau potable, Eaux noires, Eaux usées, Poubelle, Boulangerie, Internet 3G/4G, Départ de randonnées, Coins de pêche
https://park4night.com/fr/place/546390;(29590) Lopérec - 40 Rue du Pont Neuf;48.2747, -4.0515;40 Rue du Pont Neuf, 29590 Lopérec,,  France;#546390 - PARKING JOUR ET NUIT;Non trouvé / Non noté;Animaux autorisés, Monuments à visiter, Départ de randonnées
https://park4night.com/fr/place/240226;(29690) La Feuillée - D36;48.4173, -3.8656;D36, 29690 La Feuillée,,  France;#240226 - PARKING JOUR ET NUIT;3.85/5;Internet 3G/4G, Point de vue
https://park4night.com/fr/place/6207;(29460) Logonna-Daoulas - 3 Le Bendy;48.3149, -4.3329;3 Le Bendy, 29460 Logonna-Daoulas,,  France;#6207 - PARKING CC SANS SERVICES;4.12/5;Animaux autorisés, Internet 3G/4G, Départ de randonnées, Coins de pêche, Point de vue
https://park4night.com/fr/place/460274;(29470) Plougastel-Daoulas - 10 Quai an Aod;48.3355, -4.3674;10 Quai an Aod, 29470 Plougastel-Daoulas,,  France;#460274 - PARKING JOUR ET NUIT;5/5;Eau potable, Poubelle, Coins de pêche, Pêche à pied, Baignade possible, Point de vue
https://park4night.com/fr/place/5540;(29470) Plougastel-Daoulas - 3 Route de Lestraouen;48.3368, -4.3697;3 Route de Lestraouen, 29470 Plougastel-Daoulas,,  France;#5540 - PARKING JOUR ET NUIT;4.07/5;Poubelle, Toilettes, Pistes/balades de VTT, Départ de randonnées, Coins de pêche, Pêche à pied
https://park4night.com/fr/place/511834;(29190) Brasparts - 42 Rue Saint-Michel;48.3048, -3.9542;42 Rue Saint-Michel, 29190 Brasparts,,  France;#511834 - SERVICES D'APPOINT;5/5;Laverie
